timestamp,acc_x,acc_y,acc_z,label
1.55E+12,3.259,0.266,7.413,STD
1.55E+12,2.914,0.8,5.617,STD
1.55E+12,3.048,0.991,4.951,STD
1.55E+12,3.594,1.283,5.579,STD
1.55E+12,3.158,1.745,5.536,STD
1.55E+12,2.559,1.53,5.552,STD
1.55E+12,3.127,1.307,6.759,STD
1.55E+12,3.649,1.362,8.215,STD
1.55E+12,4.137,1.365,8.718,STD
1.55E+12,4.305,1.116,8.662,STD
1.55E+12,3.766,1.259,9.132,STD
1.55E+12,3.33,1.595,9.417,STD
1.55E+12,3.187,1.865,8.832,STD
1.55E+12,3.146,2.248,8.452,STD
1.55E+12,2.543,2.598,8.837,STD
1.55E+12,1.968,2.773,9.606,STD
1.55E+12,1.482,2.464,17.287,STD
1.55E+12,2.023,3.393,11.512,STD
1.55E+12,2.67,1.41,10.645,STD
1.55E+12,2.435,0.797,10.346,STD
1.55E+12,2.392,1.353,11.512,STD
1.55E+12,3.469,2.136,10.695,STD
1.55E+12,4.183,2.193,8.557,STD
1.55E+12,2.811,2.219,7.765,STD
1.55E+12,2.837,1.894,7.264,STD
1.55E+12,2.272,1.441,7.465,STD
1.55E+12,1.908,1.391,7.678,STD
1.55E+12,1.664,1.731,7.31,STD
1.55E+12,1.719,1.506,6.168,STD
1.55E+12,1.006,1.432,7.116,STD
1.55E+12,0.979,1.106,8.926,STD
1.55E+12,1.116,1.293,9.251,STD
1.55E+12,1.334,2.129,9.299,STD
1.55E+12,1.123,2.564,10.523,STD
1.55E+12,0.836,2.84,11.607,STD
1.55E+12,0.623,2.583,12.623,STD
1.55E+12,0.802,1.889,12.85,STD
1.55E+12,1.214,1.666,12.465,STD
1.55E+12,1.64,1.398,11.069,STD
1.55E+12,1.832,0.776,10.056,STD
1.55E+12,1.669,0.409,11.114,STD
1.55E+12,1.64,1.085,11.971,STD
1.55E+12,2.09,1.36,9.568,STD
1.55E+12,1.834,0.553,7.463,STD
1.55E+12,1.918,1.518,7.753,STD
1.55E+12,1.252,3.225,10.154,STD
1.55E+12,0.785,3.668,10.995,STD
1.55E+12,0.314,3.151,10.599,STD
1.55E+12,0.544,2.272,9.963,STD
1.55E+12,0.879,2.112,9.35,STD
1.55E+12,1.178,2.528,8.217,STD
1.55E+12,1.401,2.945,7.475,STD
1.55E+12,1.396,3.053,7.76,STD
1.55E+12,1.255,2.919,8.507,STD
1.55E+12,1.051,2.77,8.275,STD
1.55E+12,1.097,2.971,8.028,STD
1.55E+12,1.271,2.638,7.793,STD
1.55E+12,1.456,2.84,6.776,STD
1.55E+12,1.269,4.01,7.836,STD
1.55E+12,1.554,4.875,6.029,STD
1.55E+12,1.789,3.996,6.551,STD
1.55E+12,0.675,5.782,8.059,STD
1.55E+12,0.522,5.792,8.361,STD
1.55E+12,0.524,5.713,8.528,STD
1.55E+12,0.62,5.813,8.26,STD
1.55E+12,0.505,5.828,7.777,STD
1.55E+12,0.419,5.873,7.559,STD
1.55E+12,0.35,5.88,7.911,STD
1.55E+12,0.445,6.019,8.131,STD
1.55E+12,0.666,6.117,7.915,STD
1.55E+12,0.958,6.117,7.224,STD
1.55E+12,0.658,6.304,7.305,STD
1.55E+12,0.757,6.216,8.064,STD
1.55E+12,0.555,6.462,7.925,STD
1.55E+12,0.397,6.376,7.41,STD
1.55E+12,0.599,6.465,7.106,STD
1.55E+12,0.424,6.702,6.838,STD
1.55E+12,0.436,6.778,6.965,STD
1.55E+12,0.563,6.673,6.986,STD
1.55E+12,0.45,6.706,6.967,STD
1.55E+12,0.359,7.133,7.022,STD
1.55E+12,0.136,7.106,6.718,STD
1.55E+12,0.249,7.113,6.642,STD
1.55E+12,0.424,6.864,6.309,STD
1.55E+12,0.278,7.118,6.295,STD
1.55E+12,0.472,7.686,6.486,STD
1.55E+12,0.227,7.367,6.218,STD
1.55E+12,0.34,7.425,6.429,STD
1.55E+12,0.184,7.523,5.864,STD
1.55E+12,-0.17,7.707,5.485,STD
1.55E+12,-0.014,7.714,5.799,STD
1.55E+12,-0.141,7.719,5.607,STD
1.55E+12,-0.017,7.851,5.088,STD
1.55E+12,0.314,7.798,5.121,STD
1.55E+12,0.639,7.824,5.849,STD
1.55E+12,0.445,7.793,5.923,STD
1.55E+12,0.484,7.824,5.88,STD
1.55E+12,0.453,7.923,5.512,STD
1.55E+12,0.089,7.975,5.131,STD
1.55E+12,0.285,7.973,5.686,STD
1.55E+12,0.589,7.769,5.926,STD
1.55E+12,0.39,7.882,5.955,STD
1.55E+12,0.251,8.021,6.036,STD
1.55E+12,-0.043,8.064,6.062,STD
1.55E+12,0.034,7.915,5.911,STD
1.55E+12,0.488,7.853,5.854,STD
1.55E+12,0.345,8.002,5.95,STD
1.55E+12,0.223,8.076,6.091,STD
1.55E+12,0.335,8.066,6.347,STD
1.55E+12,0.196,8.03,6.005,STD
1.55E+12,0.038,8.22,5.488,STD
1.55E+12,0.06,8.246,5.016,STD
1.55E+12,0.278,8.22,5.141,STD
1.55E+12,-0.067,8.423,5.445,STD
1.55E+12,-0.096,8.437,5.033,STD
1.55E+12,0.069,8.342,4.836,STD
1.55E+12,0.462,8.311,5.296,STD
1.55E+12,0.599,8.452,5.208,STD
1.55E+12,0.642,8.583,4.841,STD
1.55E+12,0.603,8.531,4.59,STD
1.55E+12,0.872,8.454,4.365,STD
1.55E+12,0.872,8.567,4.839,STD
1.55E+12,0.529,8.785,5.236,STD
1.55E+12,0.038,8.799,5.646,STD
1.55E+12,0.261,8.847,5.852,STD
1.55E+12,0.474,9.055,5.097,STD
1.55E+12,0.651,8.895,4.37,STD
1.55E+12,0.541,8.696,3.752,STD
1.55E+12,0.23,8.844,3.654,STD
1.55E+12,0.457,9.098,3.661,STD
1.55E+12,0.56,9.098,2.928,STD
1.55E+12,0.553,9.366,2.334,STD
1.55E+12,0.211,9.433,2.224,STD
1.55E+12,0.048,9.228,1.772,STD
1.55E+12,0.397,9.029,2.002,STD
1.55E+12,0.424,9.254,2.021,STD
1.55E+12,0.223,9.383,1.302,STD
1.55E+12,0.165,9.479,0.376,STD
1.55E+12,0.733,9.307,-0.031,STD
1.55E+12,1.482,9.11,0.347,STD
1.55E+12,1.042,9.85,0.912,STD
1.55E+12,1.077,9.821,0.476,STD
1.55E+12,1.144,9.761,0.493,STD
1.55E+12,1.082,9.699,-0.223,STD
1.55E+12,1.068,9.769,-0.192,STD
1.55E+12,0.259,9.218,-0.148,STD
1.55E+12,0.335,8.895,-0.05,STD
1.55E+12,0.22,9.074,0.476,STD
1.55E+12,-0.223,9.11,-0.613,STD
1.55E+12,0.522,10.367,-0.869,STD
1.55E+12,1.53,11.21,-0.814,STD
1.55E+12,1.8,11.868,-0.96,STD
1.55E+12,1.271,11.088,-1.592,STD
1.55E+12,1.082,9.922,-2.816,STD
1.55E+12,1.286,9.16,-2.2,STD
1.55E+12,1.154,5.081,-2.241,STD
1.55E+12,-0.692,9.457,-0.522,STD
1.55E+12,0.069,8.555,-0.158,STD
1.55E+12,1.259,10.231,-0.974,STD
1.55E+12,1.781,11.39,-2.737,STD
1.55E+12,1.274,12.024,-3.555,STD
1.55E+12,0.725,10.908,-3.316,STD
1.55E+12,0.385,9.51,-2.552,STD
1.55E+12,0.436,9.062,-2.758,STD
1.55E+12,0.409,8.557,-2.825,STD
1.55E+12,2.078,10.207,-2.401,STD
1.55E+12,1.03,9.838,-1.511,STD
1.55E+12,0.639,9.505,-2.552,STD
1.55E+12,0.74,9.601,-2.739,STD
1.55E+12,0.467,9.706,-1.619,STD
1.55E+12,0.548,9.46,-1.54,STD
1.55E+12,-0.215,9.881,-2.143,STD
1.55E+12,0.326,9.857,-2.184,STD
1.55E+12,0.022,10.219,-2.026,STD
1.55E+12,0.081,9.354,-2.004,STD
1.55E+12,0.263,9.254,-1.686,STD
1.55E+12,0.728,9.666,-2.662,STD
1.55E+12,0.443,9.594,-3.115,STD
1.55E+12,-0.299,8.258,-2.586,STD
1.55E+12,0.845,9.144,-1.654,STD
1.55E+12,1.698,10.099,-2.492,STD
1.55E+12,1.319,10.389,-3.208,STD
1.55E+12,1.068,9.807,-2.138,STD
1.55E+12,1.602,9.697,-2.294,STD
1.55E+12,1.286,10.224,-2.655,STD
1.55E+12,1.583,10.341,-2.797,STD
1.55E+12,1.094,9.73,-2.78,STD
1.55E+12,0.907,9.33,-2.631,STD
1.55E+12,1.204,8.739,-2.521,STD
1.55E+12,1.274,8.002,-2.004,STD
1.55E+12,1.302,9.146,-2.646,STD
1.55E+12,1.267,9.539,-2.641,STD
1.55E+12,1.116,9.771,-2.231,STD
1.55E+12,0.627,10.669,-1.899,STD
1.55E+12,0.376,11.548,-2.126,STD
1.55E+12,0.429,9.943,-2.289,STD
1.55E+12,0.601,9.728,-2.363,STD
1.55E+12,0.601,9.711,-3.031,STD
1.55E+12,0.678,9.376,-3.216,STD
1.55E+12,1.089,9.405,-3.23,STD
1.55E+12,0.946,9.285,-1.762,STD
1.55E+12,0.251,9.462,-3.031,STD
1.55E+12,1.226,9.579,-2.571,STD
1.55E+12,0.855,9.86,-2.327,STD
1.55E+12,0.91,9.577,-2.605,STD
1.55E+12,0.895,9.455,-2.615,STD
1.55E+12,0.838,9.474,-2.658,STD
1.55E+12,0.821,9.594,-2.706,STD
1.55E+12,0.795,9.579,-2.65,STD
1.55E+12,0.855,9.582,-2.631,STD
1.55E+12,0.831,9.62,-2.708,STD
1.55E+12,0.862,9.465,-2.777,STD
1.55E+12,0.843,9.532,-2.674,STD
1.55E+12,0.86,9.496,-2.753,STD
1.55E+12,0.785,9.527,-2.864,STD
1.55E+12,0.769,9.505,-2.943,STD
1.55E+12,0.752,9.438,-2.885,STD
1.55E+12,0.783,9.433,-2.842,STD
1.55E+12,0.826,9.457,-2.813,STD
1.55E+12,0.872,9.493,-2.859,STD
1.55E+12,0.864,9.479,-2.789,STD
1.55E+12,0.814,9.498,-2.799,STD
1.55E+12,0.761,9.448,-2.804,STD
1.55E+12,0.785,9.493,-2.873,STD
1.55E+12,0.8,9.522,-2.737,STD
1.55E+12,0.843,9.474,-2.765,STD
1.55E+12,0.886,9.489,-2.866,STD
1.55E+12,0.876,9.493,-2.71,STD
1.55E+12,0.819,9.491,-2.77,STD
1.55E+12,0.804,9.505,-2.78,STD
1.55E+12,0.785,9.5,-2.749,STD
1.55E+12,0.826,9.532,-2.708,STD
1.55E+12,0.848,9.52,-2.713,STD
1.55E+12,0.862,9.529,-2.706,STD
1.55E+12,0.864,9.594,-2.72,STD
1.55E+12,0.828,9.606,-2.638,STD
1.55E+12,0.821,9.594,-2.571,STD
1.55E+12,0.848,9.611,-2.588,STD
1.55E+12,0.85,9.579,-2.598,STD
1.55E+12,0.819,9.536,-2.557,STD
1.55E+12,0.819,9.539,-2.545,STD
1.55E+12,0.872,9.5,-2.61,STD
1.55E+12,0.874,9.534,-2.526,STD
1.55E+12,0.881,9.56,-2.504,STD
1.55E+12,0.872,9.553,-2.497,STD
1.55E+12,0.886,9.52,-2.5,STD
1.55E+12,0.886,9.524,-2.488,STD
1.55E+12,0.893,9.522,-2.478,STD
1.55E+12,0.874,9.532,-2.495,STD
1.55E+12,0.838,9.575,-2.382,STD
1.55E+12,0.843,9.558,-2.332,STD
1.55E+12,0.819,9.608,-2.246,STD
1.55E+12,0.8,9.642,-2.205,STD
1.55E+12,0.766,9.647,-2.196,STD
1.55E+12,0.802,9.659,-2.217,STD
1.55E+12,0.857,9.682,-2.14,STD
1.55E+12,0.764,9.606,-2.033,STD
1.55E+12,0.802,9.606,-2.212,STD
1.55E+12,0.855,9.611,-2.112,STD
1.55E+12,0.883,9.659,-2.1,STD
1.55E+12,0.929,9.682,-2.09,STD
1.55E+12,0.9,9.682,-1.932,STD
1.55E+12,0.862,9.639,-1.755,STD
1.55E+12,0.929,9.548,-1.865,STD
1.55E+12,0.948,9.438,-1.92,STD
1.55E+12,0.951,9.414,-1.827,STD
1.55E+12,0.958,9.414,-1.81,STD
1.55E+12,0.967,9.421,-1.779,STD
1.55E+12,1.07,9.431,-1.714,STD
1.55E+12,1.075,9.553,-1.647,STD
1.55E+12,1.097,9.575,-1.619,STD
1.55E+12,1.037,9.675,-1.506,STD
1.55E+12,1.006,9.649,-1.556,STD
1.55E+12,1.02,10.03,-1.279,STD
1.55E+12,1.053,10.372,-1.094,STD
1.55E+12,1.042,10.398,-0.927,STD
1.55E+12,1.068,10.391,-0.843,STD
1.55E+12,1.226,10.123,-0.907,STD
1.55E+12,1.094,10.145,-0.86,STD
1.55E+12,1.022,10.355,-0.797,STD
1.55E+12,1.037,9.941,-0.735,STD
1.55E+12,1.082,9.278,-0.668,STD
1.55E+12,1.14,8.787,-0.766,STD
1.55E+12,1.149,8.461,-0.673,STD
1.55E+12,0.888,8.176,-0.196,STD
1.55E+12,0.675,7.736,-0.002,STD
1.55E+12,0.441,6.884,-0.089,STD
1.55E+12,0.481,6.656,-0.725,STD
1.55E+12,0.259,6.553,-1.226,STD
1.55E+12,-0.211,6.936,-1.88,STD
1.55E+12,-0.012,7.379,-2.157,STD
1.55E+12,0.661,7.08,-0.991,STD
1.55E+12,1.144,6.888,-0.05,STD
1.55E+12,1.142,7.712,-0.4,STD
1.55E+12,0.713,8.471,-0.838,STD
1.55E+12,0.737,8.562,-1.563,STD
1.55E+12,1.183,7.64,-1.595,STD
1.55E+12,1.101,7.554,-2.009,STD
1.55E+12,0.498,8.854,-2.071,STD
1.55E+12,0.263,9.778,-2.234,STD
1.55E+12,0.354,9.651,-2.476,STD
1.55E+12,1.233,9.012,-2.916,STD
1.55E+12,1.841,8.895,-3.436,STD
1.55E+12,1.374,8.528,-3.505,STD
1.55E+12,0.424,7.772,-4.535,STD
1.55E+12,0.814,7.585,-4.027,STD
1.55E+12,1.07,7.48,-3.263,STD
1.55E+12,0.33,7.245,-1.688,STD
1.55E+12,0.563,6.814,-1.774,STD
1.55E+12,0.606,6.074,-1.721,STD
1.55E+12,-0.163,5.488,-2.181,STD
1.55E+12,0.017,5.428,-2.169,STD
1.55E+12,1.449,7.537,11.919,STD
1.55E+12,-3.972,9.714,28.588,STD
1.55E+12,-0.958,2.164,10.329,STD
1.55E+12,-0.735,3.091,9.335,STD
1.55E+12,-0.491,3.005,6.184,STD
1.55E+12,-1.01,4.736,7.14,STD
1.55E+12,-1.35,6.678,10.406,STD
1.55E+12,-1.085,7.293,11.334,STD
1.55E+12,0.852,6.867,11.504,STD
1.55E+12,1.76,6.862,12.797,STD
1.55E+12,1.307,6.132,12.721,STD
1.55E+12,-0.46,5.162,11.528,STD
1.55E+12,-0.804,5.413,9.395,STD
1.55E+12,-0.881,6.103,8.593,STD
1.55E+12,-0.737,7.3,6.845,STD
1.55E+12,-0.723,7.915,6.479,STD
1.55E+12,-0.891,7.738,6.007,STD
1.55E+12,-0.469,7.745,6.261,STD
1.55E+12,-0.445,7.734,5.236,STD
1.55E+12,-0.271,7.396,5.083,STD
1.55E+12,0.374,7.417,5.212,STD
1.55E+12,0.642,7.789,5.255,STD
1.55E+12,0.376,8.227,5.045,STD
1.55E+12,-0.122,8.399,4.566,STD
1.55E+12,-0.366,8.557,4.355,STD
1.55E+12,-0.283,8.536,4.458,STD
1.55E+12,-0.441,8.564,4.439,STD
1.55E+12,-0.46,8.641,3.929,STD
1.55E+12,-0.271,8.89,3.479,STD
1.55E+12,0,9.134,3.177,STD
1.55E+12,0.187,9.517,3.105,STD
1.55E+12,0.158,8.89,2.265,STD
1.55E+12,0.215,8.591,-0.395,STD
1.55E+12,0.491,8.346,-1.92,STD
1.55E+12,2.066,5.646,-2.607,STD
1.55E+12,1.173,5.076,0.867,STD
1.55E+12,-1.76,7.659,1.346,STD
1.55E+12,-1.391,10.817,-1.314,STD
1.55E+12,-0.275,13.468,-1.76,STD
1.55E+12,-0.752,15.297,0.242,STD
1.55E+12,-2.129,16.293,1.051,STD
1.55E+12,-1.432,14.437,-0.986,STD
1.55E+12,-0.407,12.232,-3.302,STD
1.55E+12,0.723,10.705,-2.433,STD
1.55E+12,0.464,10.961,0.192,STD
1.55E+12,0.565,11.38,2.016,STD
1.55E+12,0.84,12.11,2.15,STD
1.55E+12,0.848,12.381,2.48,STD
1.55E+12,1.118,13.01,2.727,STD
1.55E+12,-0.268,12.117,3.611,STD
1.55E+12,-1.925,10.492,-1.362,STD
1.55E+12,-1.173,11.059,4.899,STD
1.55E+12,0.809,11.588,3.199,STD
1.55E+12,-0.385,10.243,2.694,STD
1.55E+12,-0.012,11.004,3.352,STD
1.55E+12,-0.237,11.713,2.88,STD
1.55E+12,0.012,11.411,3.812,STD
1.55E+12,-1.362,12.414,2.066,STD
1.55E+12,0.541,10.358,3.488,STD
1.55E+12,0.761,9.374,3.297,STD
1.55E+12,-0.182,9.721,2.775,STD
1.55E+12,-1.829,11.308,3.371,STD
1.55E+12,-3.295,12.788,3.56,STD
1.55E+12,-1.875,9.263,0.9,STD
1.55E+12,-0.922,9.879,0.567,STD
1.55E+12,-0.488,9.963,1.451,STD
1.55E+12,1.822,7.777,4.221,STD
1.55E+12,0,7.889,4.932,STD
1.55E+12,-0.297,7.197,3.862,STD
1.55E+12,-0.369,6.084,1.786,STD
1.55E+12,0.737,4.477,0.34,STD
1.55E+12,-0.402,4.944,2.753,STD
1.55E+12,-0.457,5.923,1.59,STD
1.55E+12,-0.879,7.116,1.063,STD
1.55E+12,-1.563,9.228,1.64,STD
1.55E+12,-1.571,11.32,-0.577,STD
1.55E+12,-1.899,12.575,0.074,STD
1.55E+12,-1.71,14.39,2.844,STD
1.55E+12,-2.234,13.078,4.422,STD
1.55E+12,-1.42,7.468,5.306,STD
1.55E+12,-3.555,5.945,8.04,STD
1.55E+12,-4.429,4.645,9.089,STD
1.55E+12,-3.555,4.609,6.833,STD
1.55E+12,-1.575,-0.565,8.038,STD
1.55E+12,-1.051,-0.943,7.896,STD
1.55E+12,-1.178,1.939,6.206,STD
1.55E+12,-3.117,3.022,10.204,STD
1.55E+12,-2.37,1.422,5.255,STD
1.55E+12,-1.164,3.587,5.265,STD
1.55E+12,-0.982,1.968,6.941,STD
1.55E+12,0.86,1.547,7.604,STD
1.55E+12,0.048,5.064,8.411,STD
1.55E+12,0.345,5.152,8.294,STD
1.55E+12,-0.481,4.298,8.435,STD
1.55E+12,-0.824,4.274,7.575,STD
1.55E+12,-0.824,3.584,6.922,STD
1.55E+12,-1.204,4.142,6.632,STD
1.55E+12,-1.671,5.504,6.271,STD
1.55E+12,-1.762,6.184,6.299,STD
1.55E+12,-1.312,7.013,6.711,STD
1.55E+12,-0.397,7.374,5.325,STD
1.55E+12,-0.347,6.615,5.284,STD
1.55E+12,-1.164,5.679,7.927,STD
1.55E+12,-1.846,5.971,9.251,STD
1.55E+12,-1.166,6.697,6.951,STD
1.55E+12,-0.836,7.13,5.677,STD
1.55E+12,-2.612,8.26,-0.86,STD
1.55E+12,-0.103,9.661,4.216,STD
1.55E+12,0.718,9.122,4.777,STD
1.55E+12,1.214,8.385,4.166,STD
1.55E+12,0.675,8.847,2.291,STD
1.55E+12,0.967,9.45,2.282,STD
1.55E+12,1.36,9.275,2.646,STD
1.55E+12,0.907,8.921,2.131,STD
1.55E+12,0.45,9.096,2.442,STD
1.55E+12,0.857,9.84,2.555,STD
1.55E+12,1.183,9.979,3.273,STD
1.55E+12,0.376,9.465,4.006,STD
1.55E+12,-0.072,9.52,4.611,STD
1.55E+12,-0.345,9.158,4.097,STD
1.55E+12,-0.402,9.563,2.777,STD
1.55E+12,0.821,8.533,2.121,STD
1.55E+12,1.336,8.346,2.981,STD
1.55E+12,-0.206,9.182,2.643,STD
1.55E+12,0.613,9.579,1.769,STD
1.55E+12,1.504,9.563,0.297,STD
1.55E+12,1.044,8.466,0.503,STD
1.55E+12,0.012,8.622,0.85,STD
1.55E+12,-0.062,9.369,1.171,STD
1.55E+12,0.194,9.714,1.348,STD
1.55E+12,0.378,8.878,0.658,STD
1.55E+12,-0.656,7.626,0.151,STD
1.55E+12,0.266,9.812,-0.895,STD
1.55E+12,3.342,12.127,-1.575,STD
1.55E+12,1.271,11.794,-1.666,STD
1.55E+12,0.773,10.556,-2.495,STD
1.55E+12,1.243,9.812,-1.925,STD
1.55E+12,1.063,10.451,-2.066,STD
1.55E+12,1.216,10.14,-3.397,STD
1.55E+12,1.02,8.967,-3.192,STD
1.55E+12,2.002,9.453,-4.295,STD
1.55E+12,1.061,9.448,-4.307,STD
1.55E+12,0.984,10.109,-2.734,STD
1.55E+12,0.663,9.144,-3.903,STD
1.55E+12,0.474,9.536,-2.799,STD
1.55E+12,-2.117,10.183,-0.816,STD
1.55E+12,3.91,8.646,-5.243,STD
1.55E+12,1.389,9.398,-3.125,STD
1.55E+12,0.994,9.354,-2.739,STD
1.55E+12,0.594,9.551,-2.49,STD
1.55E+12,1.121,9.345,-3.144,STD
1.55E+12,1.121,9.474,-2.751,STD
1.55E+12,0.941,9.455,-2.615,STD
1.55E+12,1.051,9.383,-3.084,STD
1.55E+12,1.159,9.378,-3.096,STD
1.55E+12,0.962,9.659,-2.571,STD
1.55E+12,1.015,9.57,-2.655,STD
1.55E+12,0.881,9.541,-2.799,STD
1.55E+12,0.838,9.474,-2.868,STD
1.55E+12,0.941,9.433,-2.89,STD
1.55E+12,1.001,9.46,-2.902,STD
1.55E+12,1.02,9.484,-2.825,STD
1.55E+12,1.14,9.515,-2.725,STD
1.55E+12,1.142,9.472,-2.741,STD
1.55E+12,1.121,9.455,-2.856,STD
1.55E+12,0.977,9.383,-2.792,STD
1.55E+12,0.96,9.407,-2.861,STD
1.55E+12,0.962,9.381,-2.907,STD
1.55E+12,0.934,9.412,-2.909,STD
1.55E+12,0.936,9.383,-2.955,STD
1.55E+12,0.867,9.35,-3.072,STD
1.55E+12,0.809,9.383,-3.22,STD
1.55E+12,0.903,9.489,-3.046,STD
1.55E+12,0.776,9.651,-2.737,STD
1.55E+12,0.778,9.654,-2.277,STD
1.55E+12,0.876,9.539,-2.303,STD
1.55E+12,0.962,9.505,-2.559,STD
1.55E+12,0.991,9.548,-2.461,STD
1.55E+12,0.941,9.536,-2.174,STD
1.55E+12,0.903,9.517,-1.894,STD
1.55E+12,0.951,9.558,-2.181,STD
1.55E+12,1.183,9.606,-2.375,STD
1.55E+12,1.281,9.68,-2.392,STD
1.55E+12,1.291,9.733,-2.413,STD
1.55E+12,1.235,9.68,-2.378,STD
1.55E+12,1.204,9.596,-2.284,STD
1.55E+12,1.118,9.522,-2.284,STD
1.55E+12,1.068,9.532,-2.373,STD
1.55E+12,1.003,9.565,-2.241,STD
1.55E+12,0.979,9.651,-2.198,STD
1.55E+12,1.056,9.639,-2.277,STD
1.55E+12,1.113,9.613,-2.303,STD
1.55E+12,1.113,9.644,-2.337,STD
1.55E+12,1.144,9.625,-2.476,STD
1.55E+12,1.156,9.601,-2.559,STD
1.55E+12,1.056,9.486,-2.43,STD
1.55E+12,1.341,9.654,-2.387,STD
1.55E+12,1.159,9.539,-2.457,STD
1.55E+12,1.159,9.474,-2.538,STD
1.55E+12,1.125,9.493,-2.351,STD
1.55E+12,1.159,9.527,-2.344,STD
1.55E+12,1.19,9.565,-2.428,STD
1.55E+12,1.125,9.572,-2.409,STD
1.55E+12,1.173,9.608,-2.385,STD
1.55E+12,1.168,9.675,-2.389,STD
1.55E+12,1.027,9.627,-2.081,STD
1.55E+12,1.077,9.584,-2.327,STD
1.55E+12,1.075,9.553,-2.538,STD
1.55E+12,1.044,9.568,-2.437,STD
1.55E+12,1.032,9.568,-2.291,STD
1.55E+12,1.08,9.522,-2.212,STD
1.55E+12,1.063,9.472,-2.253,STD
1.55E+12,1.03,9.46,-2.356,STD
1.55E+12,1.032,9.455,-2.519,STD
1.55E+12,0.998,9.512,-2.351,STD
1.55E+12,0.967,9.615,-2.241,STD
1.55E+12,0.907,9.654,-2.234,STD
1.55E+12,0.888,9.596,-2.222,STD
1.55E+12,0.912,9.505,-2.277,STD
1.55E+12,0.912,9.433,-2.354,STD
1.55E+12,0.826,9.419,-2.394,STD
1.55E+12,0.886,9.52,-2.409,STD
1.55E+12,0.958,9.546,-2.428,STD
1.55E+12,0.982,9.467,-2.445,STD
1.55E+12,1.008,9.405,-2.459,STD
1.55E+12,1.03,9.347,-2.375,STD
1.55E+12,1.101,9.326,-2.38,STD
1.55E+12,1.063,9.51,-2.418,STD
1.55E+12,0.922,9.441,-2.413,STD
1.55E+12,0.764,9.29,-2.576,STD
1.55E+12,0.668,9.101,-2.373,STD
1.55E+12,0.634,8.873,-1.844,STD
1.55E+12,0.632,8.454,-1.674,STD
1.55E+12,0.687,7.927,-1.719,STD
1.55E+12,0.57,7.566,-1.508,STD
1.55E+12,0.62,7.099,-1.214,STD
1.55E+12,0.417,6.893,-1.077,STD
1.55E+12,0.306,6.807,-1.207,STD
1.55E+12,0.579,6.431,-1.496,STD
1.55E+12,0.812,5.703,-2.038,STD
1.55E+12,0.646,5.931,-2.102,STD
1.55E+12,0.493,5.844,-2.186,STD
1.55E+12,0.479,5.684,-2.739,STD
1.55E+12,0.484,5.813,-2.859,STD
1.55E+12,0.615,6.225,-2.454,STD
1.55E+12,0.409,7.027,-2.816,STD
1.55E+12,0.239,7.813,-3.175,STD
1.55E+12,0.551,8.014,-3.172,STD
1.55E+12,1.118,8.536,-3.433,STD
1.55E+12,1.109,9.405,-4.42,STD
1.55E+12,1.202,9.627,-3.589,STD
1.55E+12,0.634,9.651,-3.635,STD
1.55E+12,0.043,9,-4.484,STD
1.55E+12,-0.182,8.275,-4.219,STD
1.55E+12,0.048,7.494,-3.216,STD
1.55E+12,0.05,6.479,-1.86,STD
1.55E+12,-0.141,5.334,-2.471,STD
1.55E+12,-0.812,4.714,-2.571,STD
1.55E+12,-1.032,4.815,-1.185,STD
1.55E+12,0.412,5.514,-2.016,STD
1.55E+12,0.804,5.442,2.619,STD
1.55E+12,-1.367,4.281,22.925,STD
1.55E+12,-9.946,1.01,4.025,STD
1.55E+12,-8.852,1.944,5.571,STD
1.55E+12,-7.896,2.638,4.851,STD
1.55E+12,-8.761,2.682,4.733,STD
1.55E+12,-9.594,2.526,5.301,STD
1.55E+12,-8.679,2.536,5.485,STD
1.55E+12,-8.066,3.462,5.315,STD
1.55E+12,-7.575,5.469,5.923,STD
1.55E+12,-7.097,5.713,5.696,STD
1.55E+12,-6.814,4.789,5.899,STD
1.55E+12,-7.257,3.824,6.137,STD
1.55E+12,-8.09,3.065,6.876,STD
1.55E+12,-8.928,3.18,6.28,STD
1.55E+12,-9.156,3.421,5.605,STD
1.55E+12,-8.232,3.125,5.581,STD
1.55E+12,-7.736,2.564,5.71,STD
1.55E+12,-7.628,2.526,5.449,STD
1.55E+12,-6.673,2.339,5.107,STD
1.55E+12,-5.986,2.325,5.023,STD
1.55E+12,-5.174,2.009,3.946,STD
1.55E+12,-4.295,0.797,3.654,STD
1.55E+12,-4.834,1.374,3.199,STD
1.55E+12,-4.353,2.406,3.903,STD
1.55E+12,-3.5,2.15,4.47,STD
1.55E+12,-3.771,2.047,4.616,STD
1.55E+12,-5.248,2.255,5.373,STD
1.55E+12,-5.524,2.71,6.838,STD
1.55E+12,-5.356,2.943,7.796,STD
1.55E+12,-3.347,2.224,11.03,STD
1.55E+12,-1.932,2.119,11.291,STD
1.55E+12,-2.081,2.387,10.599,STD
1.55E+12,-2.052,0.996,12.134,STD
1.55E+12,-1.851,0.52,13.08,STD
1.55E+12,-1.87,-0.01,13.046,STD
1.55E+12,-1.525,-0.017,13.097,STD
1.55E+12,-0.946,1.666,13.061,STD
1.55E+12,-0.649,2.32,11.155,STD
1.55E+12,-1.616,2.334,9.987,STD
1.55E+12,-2.581,2.842,10.734,STD
1.55E+12,-2.083,4.13,9.41,STD
